data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,month_ending_date,drug_overdose_deaths,states
2025-01-05,2020,6,Region 8,Heroin,2020-06-30,430.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2020,7,Region 8,Heroin,2020-07-31,433.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2020,8,Region 8,Heroin,2020-08-31,434.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2020,9,Region 8,Heroin,2020-09-30,439.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2020,10,Region 8,Heroin,2020-10-31,434.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2020,11,Region 8,Heroin,2020-11-30,439.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2020,12,Region 8,Heroin,2020-12-31,438.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,1,Region 8,Heroin,2021-01-31,442.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,2,Region 8,Heroin,2021-02-28,444.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,3,Region 8,Heroin,2021-03-31,438.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,4,Region 8,Heroin,2021-04-30,436.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,5,Region 8,Heroin,2021-05-31,426.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,6,Region 8,Heroin,2021-06-30,430.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,7,Region 8,Heroin,2021-07-31,416.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,8,Region 8,Heroin,2021-08-31,418.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,9,Region 8,Heroin,2021-09-30,418.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,10,Region 8,Heroin,2021-10-31,415.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,11,Region 8,Heroin,2021-11-30,403.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2021,12,Region 8,Heroin,2021-12-31,386.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,1,Region 8,Heroin,2022-01-31,365.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,2,Region 8,Heroin,2022-02-28,348.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,3,Region 8,Heroin,2022-03-31,337.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,4,Region 8,Heroin,2022-04-30,312.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,5,Region 8,Heroin,2022-05-31,298.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,6,Region 8,Heroin,2022-06-30,276.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,7,Region 8,Heroin,2022-07-31,261.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,8,Region 8,Heroin,2022-08-31,238.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,9,Region 8,Heroin,2022-09-30,214.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,10,Region 8,Heroin,2022-10-31,202.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,11,Region 8,Heroin,2022-11-30,203.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2022,12,Region 8,Heroin,2022-12-31,198.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,1,Region 8,Heroin,2023-01-31,194.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,2,Region 8,Heroin,2023-02-28,185.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,3,Region 8,Heroin,2023-03-31,170.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,4,Region 8,Heroin,2023-04-30,161.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,5,Region 8,Heroin,2023-05-31,149.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,6,Region 8,Heroin,2023-06-30,145.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,7,Region 8,Heroin,2023-07-31,138.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,8,Region 8,Heroin,2023-08-31,134.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,9,Region 8,Heroin,2023-09-30,132.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,10,Region 8,Heroin,2023-10-31,124.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,11,Region 8,Heroin,2023-11-30,113.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2023,12,Region 8,Heroin,2023-12-31,108.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2024,1,Region 8,Heroin,2024-01-31,99.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2024,2,Region 8,Heroin,2024-02-29,100.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2024,3,Region 8,Heroin,2024-03-31,106.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2024,4,Region 8,Heroin,2024-04-30,100.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2024,5,Region 8,Heroin,2024-05-31,92.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2024,6,Region 8,Heroin,2024-06-30,91.0,"Colorado, Montana, North Dakota, South Dakota, Utah, Wyoming"
2025-01-05,2019,1,Region 9,Heroin,2019-01-31,1336.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,2,Region 9,Heroin,2019-02-28,1372.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,3,Region 9,Heroin,2019-03-31,1379.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,4,Region 9,Heroin,2019-04-30,1393.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,5,Region 9,Heroin,2019-05-31,1434.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,6,Region 9,Heroin,2019-06-30,1450.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,7,Region 9,Heroin,2019-07-31,1453.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,8,Region 9,Heroin,2019-08-31,1468.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,9,Region 9,Heroin,2019-09-30,1482.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,10,Region 9,Heroin,2019-10-31,1475.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,11,Region 9,Heroin,2019-11-30,1468.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,12,Region 9,Heroin,2019-12-31,1435.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,1,Region 9,Heroin,2020-01-31,1423.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,2,Region 9,Heroin,2020-02-29,1410.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,3,Region 9,Heroin,2020-03-31,1414.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,4,Region 9,Heroin,2020-04-30,1428.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,5,Region 9,Heroin,2020-05-31,1416.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,6,Region 9,Heroin,2020-06-30,1423.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,7,Region 9,Heroin,2020-07-31,1429.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,8,Region 9,Heroin,2020-08-31,1438.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,9,Region 9,Heroin,2020-09-30,1439.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,10,Region 9,Heroin,2020-10-31,1440.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,11,Region 9,Heroin,2020-11-30,1442.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2020,12,Region 9,Heroin,2020-12-31,1448.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,1,Region 9,Heroin,2021-01-31,1464.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,2,Region 9,Heroin,2021-02-28,1447.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,3,Region 9,Heroin,2021-03-31,1430.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,4,Region 9,Heroin,2021-04-30,1399.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,5,Region 9,Heroin,2021-05-31,1371.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,6,Region 9,Heroin,2021-06-30,1332.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,7,Region 9,Heroin,2021-07-31,1286.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,8,Region 9,Heroin,2021-08-31,1223.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,9,Region 9,Heroin,2021-09-30,1197.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,10,Region 9,Heroin,2021-10-31,1171.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,11,Region 9,Heroin,2021-11-30,1119.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2021,12,Region 9,Heroin,2021-12-31,1071.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,1,Region 9,Heroin,2022-01-31,1017.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,2,Region 9,Heroin,2022-02-28,1009.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,3,Region 9,Heroin,2022-03-31,966.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,4,Region 9,Heroin,2022-04-30,936.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,5,Region 9,Heroin,2022-05-31,890.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,6,Region 9,Heroin,2022-06-30,845.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,7,Region 9,Heroin,2022-07-31,809.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,8,Region 9,Heroin,2022-08-31,779.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,9,Region 9,Heroin,2022-09-30,747.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,10,Region 9,Heroin,2022-10-31,710.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,11,Region 9,Heroin,2022-11-30,687.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2022,12,Region 9,Heroin,2022-12-31,672.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,1,Region 9,Heroin,2023-01-31,642.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,2,Region 9,Heroin,2023-02-28,609.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,3,Region 9,Heroin,2023-03-31,587.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,4,Region 9,Heroin,2023-04-30,578.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,5,Region 9,Heroin,2023-05-31,570.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,6,Region 9,Heroin,2023-06-30,567.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,7,Region 9,Heroin,2023-07-31,556.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,8,Region 9,Heroin,2023-08-31,548.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,9,Region 9,Heroin,2023-09-30,511.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,10,Region 9,Heroin,2023-10-31,484.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,11,Region 9,Heroin,2023-11-30,470.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2023,12,Region 9,Heroin,2023-12-31,457.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2024,1,Region 9,Heroin,2024-01-31,440.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2024,2,Region 9,Heroin,2024-02-29,427.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2024,3,Region 9,Heroin,2024-03-31,401.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2024,4,Region 9,Heroin,2024-04-30,385.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2024,5,Region 9,Heroin,2024-05-31,364.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2024,6,Region 9,Heroin,2024-06-30,342.0,"Arizona, California, Hawaii, Nevada"
2025-01-05,2019,1,Region 10,Heroin,2019-01-31,581.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,2,Region 10,Heroin,2019-02-28,581.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,3,Region 10,Heroin,2019-03-31,584.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,4,Region 10,Heroin,2019-04-30,586.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,5,Region 10,Heroin,2019-05-31,573.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,6,Region 10,Heroin,2019-06-30,573.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,7,Region 10,Heroin,2019-07-31,579.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,8,Region 10,Heroin,2019-08-31,578.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,9,Region 10,Heroin,2019-09-30,597.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,10,Region 10,Heroin,2019-10-31,607.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,11,Region 10,Heroin,2019-11-30,606.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,12,Region 10,Heroin,2019-12-31,598.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,1,Region 10,Heroin,2020-01-31,592.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,2,Region 10,Heroin,2020-02-29,583.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,3,Region 10,Heroin,2020-03-31,596.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,4,Region 10,Heroin,2020-04-30,586.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,5,Region 10,Heroin,2020-05-31,618.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,6,Region 10,Heroin,2020-06-30,628.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,7,Region 10,Heroin,2020-07-31,648.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,8,Region 10,Heroin,2020-08-31,663.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,9,Region 10,Heroin,2020-09-30,653.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,10,Region 10,Heroin,2020-10-31,653.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,11,Region 10,Heroin,2020-11-30,672.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2020,12,Region 10,Heroin,2020-12-31,681.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,1,Region 10,Heroin,2021-01-31,694.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,2,Region 10,Heroin,2021-02-28,710.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,3,Region 10,Heroin,2021-03-31,707.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,4,Region 10,Heroin,2021-04-30,743.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,5,Region 10,Heroin,2021-05-31,748.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,6,Region 10,Heroin,2021-06-30,739.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,7,Region 10,Heroin,2021-07-31,726.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,8,Region 10,Heroin,2021-08-31,729.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,9,Region 10,Heroin,2021-09-30,737.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,10,Region 10,Heroin,2021-10-31,732.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,11,Region 10,Heroin,2021-11-30,707.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,12,Region 10,Heroin,2021-12-31,693.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,1,Region 10,Heroin,2022-01-31,669.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,2,Region 10,Heroin,2022-02-28,648.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,3,Region 10,Heroin,2022-03-31,634.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,4,Region 10,Heroin,2022-04-30,590.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,5,Region 10,Heroin,2022-05-31,550.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,6,Region 10,Heroin,2022-06-30,518.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,7,Region 10,Heroin,2022-07-31,484.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,8,Region 10,Heroin,2022-08-31,443.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,9,Region 10,Heroin,2022-09-30,410.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,10,Region 10,Heroin,2022-10-31,379.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,11,Region 10,Heroin,2022-11-30,360.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,12,Region 10,Heroin,2022-12-31,339.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,1,Region 10,Heroin,2023-01-31,318.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,2,Region 10,Heroin,2023-02-28,300.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,3,Region 10,Heroin,2023-03-31,275.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,4,Region 10,Heroin,2023-04-30,258.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,5,Region 10,Heroin,2023-05-31,236.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,6,Region 10,Heroin,2023-06-30,223.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,7,Region 10,Heroin,2023-07-31,207.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,8,Region 10,Heroin,2023-08-31,187.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,9,Region 10,Heroin,2023-09-30,177.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,10,Region 10,Heroin,2023-10-31,166.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,11,Region 10,Heroin,2023-11-30,155.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,12,Region 10,Heroin,2023-12-31,138.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,1,Region 10,Heroin,2024-01-31,124.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,2,Region 10,Heroin,2024-02-29,113.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,3,Region 10,Heroin,2024-03-31,106.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,4,Region 10,Heroin,2024-04-30,95.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,5,Region 10,Heroin,2024-05-31,89.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,6,Region 10,Heroin,2024-06-30,82.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,1,Region 1,Oxycodone,2019-01-31,297.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,2,Region 1,Oxycodone,2019-02-28,305.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,3,Region 1,Oxycodone,2019-03-31,308.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,4,Region 1,Oxycodone,2019-04-30,317.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,5,Region 1,Oxycodone,2019-05-31,323.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,6,Region 1,Oxycodone,2019-06-30,317.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,7,Region 1,Oxycodone,2019-07-31,312.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,8,Region 1,Oxycodone,2019-08-31,315.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,9,Region 1,Oxycodone,2019-09-30,317.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,10,Region 1,Oxycodone,2019-10-31,316.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,11,Region 1,Oxycodone,2019-11-30,318.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,12,Region 1,Oxycodone,2019-12-31,328.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,1,Region 1,Oxycodone,2020-01-31,326.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,2,Region 1,Oxycodone,2020-02-29,331.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,3,Region 1,Oxycodone,2020-03-31,325.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,4,Region 1,Oxycodone,2020-04-30,320.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,5,Region 1,Oxycodone,2020-05-31,314.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,6,Region 1,Oxycodone,2020-06-30,313.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,7,Region 1,Oxycodone,2020-07-31,306.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,8,Region 1,Oxycodone,2020-08-31,303.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,9,Region 1,Oxycodone,2020-09-30,303.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,10,Region 1,Oxycodone,2020-10-31,304.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,11,Region 1,Oxycodone,2020-11-30,314.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,12,Region 1,Oxycodone,2020-12-31,305.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,1,Region 1,Oxycodone,2021-01-31,295.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,2,Region 1,Oxycodone,2021-02-28,287.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,3,Region 1,Oxycodone,2021-03-31,292.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,4,Region 1,Oxycodone,2021-04-30,288.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,5,Region 1,Oxycodone,2021-05-31,279.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,6,Region 1,Oxycodone,2021-06-30,277.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,7,Region 1,Oxycodone,2021-07-31,299.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,8,Region 1,Oxycodone,2021-08-31,308.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,9,Region 1,Oxycodone,2021-09-30,313.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,10,Region 1,Oxycodone,2021-10-31,314.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,11,Region 1,Oxycodone,2021-11-30,314.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,12,Region 1,Oxycodone,2021-12-31,318.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,1,Region 1,Oxycodone,2022-01-31,321.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,2,Region 1,Oxycodone,2022-02-28,319.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,3,Region 1,Oxycodone,2022-03-31,319.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,4,Region 1,Oxycodone,2022-04-30,315.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,5,Region 1,Oxycodone,2022-05-31,309.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,6,Region 1,Oxycodone,2022-06-30,302.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,7,Region 1,Oxycodone,2022-07-31,288.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,8,Region 1,Oxycodone,2022-08-31,286.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,9,Region 1,Oxycodone,2022-09-30,279.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,10,Region 1,Oxycodone,2022-10-31,285.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,11,Region 1,Oxycodone,2022-11-30,271.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
